id,state,user_opened,employee_open,user_closed,employee_closed,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
339,closed,dgraham,employee,zcbenz,employee,34,1,0,34,0,"(30,180]",NA,"(30,180]",NA
335,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
334,closed,joshaber,employee,probablycorey,employee,3,4,4,0,0,"(1,30]","(1,30]",NA,NA
329,closed,defunkt,employee,probablycorey,employee,28,2,28,0,0,"(1,30]","(1,30]",NA,NA
327,closed,jnunemaker,employee,kevinsawicki,employee,26,1,0,0,26,"(1,30]",NA,NA,"(1,30]"
315,closed,mutle,employee,probablycorey,employee,30,1,0,30,0,"(1,30]",NA,"(1,30]",NA
313,closed,defunkt,employee,kevinsawicki,employee,6,3,0,1,4,"(1,30]",NA,"(0,1]","(1,30]"
312,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
309,closed,defunkt,employee,zcbenz,employee,757,7,658,0,98,"(365,Inf]","(365,Inf]",NA,"(30,180]"
305,closed,kevinsawicki,employee,probablycorey,employee,3,1,0,0,3,"(1,30]",NA,NA,"(1,30]"
304,closed,probablycorey,employee,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
303,closed,defunkt,employee,probablycorey,employee,35,4,2,0,32,"(30,180]","(1,30]",NA,"(30,180]"
300,closed,probablycorey,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
299,closed,probablycorey,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
297,closed,maddox,employee,probablycorey,employee,36,14,36,0,0,"(30,180]","(30,180]",NA,NA
296,closed,maddox,employee,Caged,employee,1,3,0,0,0,"(0,1]",NA,NA,NA
295,closed,kevinsawicki,employee,Caged,employee,1,1,0,0,0,"(0,1]",NA,NA,NA
290,closed,dgraham,employee,kevinsawicki,employee,1,3,2,0,0,"(0,1]","(1,30]",NA,NA
287,closed,dgraham,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
286,closed,dgraham,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
284,closed,dgraham,employee,jonrohan,employee,0,0,null,null,null,NA,NA,NA,NA
282,closed,nathansobo,employee,Caged,employee,0,1,0,0,0,NA,NA,NA,NA
281,closed,probablycorey,employee,probablycorey,employee,42,1,0,42,0,"(30,180]",NA,"(30,180]",NA
279,closed,nathansobo,employee,jonrohan,employee,0,3,0,0,0,NA,NA,NA,NA
277,closed,maddox,employee,maddox,employee,6,9,0,6,0,"(1,30]",NA,"(1,30]",NA
276,closed,nathansobo,employee,probablycorey,employee,43,4,4,0,39,"(30,180]","(1,30]",NA,"(30,180]"
275,closed,Caged,employee,probablycorey,employee,33,1,0,33,0,"(30,180]",NA,"(30,180]",NA
274,closed,Caged,employee,izuzak,employee,791,74,1517,355,1082,"(365,Inf]","(365,Inf]","(180,365]","(365,Inf]"
273,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
269,closed,mutle,employee,mutle,employee,0,4,0,0,0,NA,NA,NA,NA
266,closed,defunkt,employee,probablycorey,employee,44,3,44,0,0,"(30,180]","(30,180]",NA,NA
265,closed,nathansobo,employee,mcolyer,employee,197,1,0,197,0,"(180,365]",NA,"(180,365]",NA
263,closed,nathansobo,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
262,closed,nathansobo,employee,nathansobo,employee,1,2,0,1,0,"(0,1]",NA,"(0,1]",NA
261,closed,kevinsawicki,employee,probablycorey,employee,44,1,0,44,0,"(30,180]",NA,"(30,180]",NA
260,closed,defunkt,employee,defunkt,employee,0,1,0,0,0,NA,NA,NA,NA
259,closed,jonrohan,employee,jonrohan,employee,72,8,72,0,0,"(30,180]","(30,180]",NA,NA
258,closed,kevinsawicki,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
253,closed,nathansobo,employee,probablycorey,employee,47,1,0,47,0,"(30,180]",NA,"(30,180]",NA
251,closed,dgraham,employee,jonrohan,employee,4,2,0,0,4,"(1,30]",NA,NA,"(1,30]"
249,closed,dgraham,employee,lee-dohm,employee,1098,8,1891,0,793,"(365,Inf]","(365,Inf]",NA,"(365,Inf]"
248,closed,nathansobo,employee,kevinsawicki,employee,13,1,0,13,0,"(1,30]",NA,"(1,30]",NA
247,closed,nathansobo,employee,stale[bot],bot,1582,4,1144,734,296,"(365,Inf]","(365,Inf]","(365,Inf]","(180,365]"
242,closed,mtodd,employee,nathansobo,employee,7,5,1891,0,1883,"(1,30]","(365,Inf]",NA,"(365,Inf]"
237,closed,kevinsawicki,employee,Caged,employee,0,1,0,0,0,NA,NA,NA,NA
235,closed,Caged,employee,probablycorey,employee,26,3,2,26,2,"(1,30]","(1,30]","(1,30]","(1,30]"
233,closed,Caged,employee,nathansobo,employee,9,0,null,null,null,"(1,30]",NA,NA,NA
231,closed,jonrohan,employee,jonrohan,employee,51,0,null,null,null,"(30,180]",NA,NA,NA
230,closed,kevinsawicki,employee,jonrohan,employee,0,0,null,null,null,NA,NA,NA,NA
229,closed,nathansobo,employee,kevinsawicki,employee,17,4,17,0,0,"(1,30]","(1,30]",NA,NA
228,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
225,closed,kevinsawicki,employee,kevinsawicki,employee,11,16,10,0,0,"(1,30]","(1,30]",NA,NA
224,closed,Caged,employee,probablycorey,employee,37,17,257,0,219,"(30,180]","(180,365]",NA,"(180,365]"
223,closed,Caged,employee,jonrohan,employee,3,4,3,0,0,"(1,30]","(1,30]",NA,NA
222,closed,gjtorikian,employee,gjtorikian,employee,82,15,25,1,54,"(30,180]","(1,30]","(0,1]","(30,180]"
219,closed,kevinsawicki,employee,kevinsawicki,employee,57,3,3,0,53,"(30,180]","(1,30]",NA,"(30,180]"
218,closed,Caged,employee,kevinsawicki,employee,3,2,0,3,0,"(1,30]",NA,"(1,30]",NA
214,closed,nathansobo,employee,kevinsawicki,employee,22,5,22,0,0,"(1,30]","(1,30]",NA,NA
212,closed,mtodd,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
211,closed,nathansobo,employee,kevinsawicki,employee,203,1,0,202,0,"(180,365]",NA,"(180,365]",NA
210,closed,Caged,employee,Caged,employee,0,2,0,0,0,NA,NA,NA,NA
209,closed,nathansobo,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
207,closed,nathansobo,employee,probablycorey,employee,57,5,57,0,0,"(30,180]","(30,180]",NA,NA
206,closed,nathansobo,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
205,closed,sbryant,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
203,closed,Caged,employee,kevinsawicki,employee,68,4,68,0,0,"(30,180]","(30,180]",NA,NA
201,closed,kevinsawicki,employee,kevinsawicki,employee,510,4,451,58,0,"(365,Inf]","(365,Inf]","(30,180]",NA
198,closed,nathansobo,employee,kevinsawicki,employee,24,0,null,null,null,"(1,30]",NA,NA,NA
197,closed,nathansobo,employee,zcbenz,employee,230,8,147,58,24,"(180,365]","(30,180]","(30,180]","(1,30]"
193,closed,mtodd,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
192,closed,probablycorey,employee,kevinsawicki,employee,27,4,4,23,0,"(1,30]","(1,30]","(1,30]",NA
191,closed,probablycorey,employee,nathansobo,employee,24,0,null,null,null,"(1,30]",NA,NA,NA
190,closed,probablycorey,employee,kevinsawicki,employee,51,1,0,51,0,"(30,180]",NA,"(30,180]",NA
189,closed,probablycorey,employee,kevinsawicki,employee,13,1,0,1,11,"(1,30]",NA,"(0,1]","(1,30]"
188,closed,probablycorey,employee,nathansobo,employee,16,1,0,16,0,"(1,30]",NA,"(1,30]",NA
187,closed,probablycorey,employee,probablycorey,employee,59,0,null,null,null,"(30,180]",NA,NA,NA
186,closed,probablycorey,employee,nathansobo,employee,16,1,0,16,0,"(1,30]",NA,"(1,30]",NA
185,closed,probablycorey,employee,nathansobo,employee,16,0,null,null,null,"(1,30]",NA,NA,NA
184,closed,probablycorey,employee,probablycorey,employee,0,2,0,0,0,NA,NA,NA,NA
182,closed,sbryant,employee,probablycorey,employee,59,1,0,59,0,"(30,180]",NA,"(30,180]",NA
176,closed,kevinsawicki,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
174,closed,jonrohan,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
173,closed,nakajima,employee,mcolyer,employee,313,5,312,0,0,"(180,365]","(180,365]",NA,NA
169,closed,kevinsawicki,employee,kevinsawicki,employee,18,2,0,12,5,"(1,30]",NA,"(1,30]","(1,30]"
165,closed,mutle,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
164,closed,zcbenz,employee,kevinsawicki,employee,61,2,60,1,0,"(30,180]","(30,180]","(0,1]",NA
161,closed,kevinsawicki,employee,jonrohan,employee,0,4,0,0,0,NA,NA,NA,NA
160,closed,kevinsawicki,employee,jonrohan,employee,0,1,0,0,0,NA,NA,NA,NA
159,closed,jonrohan,employee,kevinsawicki,employee,317,8,593,0,276,"(180,365]","(365,Inf]",NA,"(180,365]"
156,closed,kevinsawicki,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
153,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
152,closed,defunkt,employee,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
148,closed,jonrohan,employee,maxbrunsfeld,employee,955,5,950,0,5,"(365,Inf]","(365,Inf]",NA,"(1,30]"
143,closed,maddox,employee,nathansobo,employee,6,3,3,3,0,"(1,30]","(1,30]","(1,30]",NA
140,closed,sbryant,employee,nathansobo,employee,82,10,78,4,0,"(30,180]","(30,180]","(1,30]",NA
134,closed,jnunemaker,employee,mcolyer,employee,321,13,321,0,0,"(180,365]","(180,365]",NA,NA
130,closed,Caged,employee,kevinsawicki,employee,256,5,256,0,0,"(180,365]","(180,365]",NA,NA
129,closed,gjtorikian,employee,probablycorey,employee,15,5,9,5,0,"(1,30]","(1,30]","(1,30]",NA
125,closed,jonrohan,employee,jonrohan,employee,12,5,12,0,0,"(1,30]","(1,30]",NA,NA
122,closed,sbryant,employee,kevinsawicki,employee,0,5,0,0,0,NA,NA,NA,NA
121,closed,sbryant,employee,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
120,closed,jonrohan,employee,jonrohan,employee,82,5,0,54,27,"(30,180]",NA,"(30,180]","(1,30]"
118,closed,kevinsawicki,employee,kevinsawicki,employee,60,2,0,0,60,"(30,180]",NA,NA,"(30,180]"
106,closed,maddox,employee,kevinsawicki,employee,447,3,0,447,0,"(365,Inf]",NA,"(365,Inf]",NA
105,closed,maddox,employee,maddox,employee,0,7,0,0,0,NA,NA,NA,NA
104,closed,defunkt,employee,kevinsawicki,employee,5,1,0,5,0,"(1,30]",NA,"(1,30]",NA
103,closed,maddox,employee,kevinsawicki,employee,5,1,0,5,0,"(1,30]",NA,"(1,30]",NA
102,closed,defunkt,employee,probablycorey,employee,104,2,104,0,0,"(30,180]","(30,180]",NA,NA
101,closed,defunkt,employee,probablycorey,employee,54,3,54,0,0,"(30,180]","(30,180]",NA,NA
96,closed,defunkt,employee,defunkt,employee,77,2,0,77,0,"(30,180]",NA,"(30,180]",NA
95,closed,defunkt,employee,probablycorey,employee,6,1,0,7,1,"(1,30]",NA,"(1,30]","(0,1]"
84,closed,defunkt,employee,probablycorey,employee,1,3,903,0,902,"(0,1]","(365,Inf]",NA,"(365,Inf]"
82,closed,defunkt,employee,probablycorey,employee,99,2,6,0,93,"(30,180]","(1,30]",NA,"(30,180]"
81,closed,defunkt,employee,defunkt,employee,273,4,270,2,0,"(180,365]","(180,365]","(1,30]",NA
74,closed,maddox,employee,probablycorey,employee,97,0,null,null,null,"(30,180]",NA,NA,NA
73,closed,defunkt,employee,probablycorey,employee,103,11,103,0,0,"(30,180]","(30,180]",NA,NA
72,closed,Caged,employee,kevinsawicki,employee,132,3,87,16,29,"(30,180]","(30,180]","(1,30]","(1,30]"
71,closed,Caged,employee,probablycorey,employee,104,1,0,104,0,"(30,180]",NA,"(30,180]",NA
68,closed,Caged,employee,probablycorey,employee,166,2,166,0,0,"(30,180]","(30,180]",NA,NA
67,closed,Caged,employee,probablycorey,employee,166,0,null,null,null,"(30,180]",NA,NA,NA
66,closed,Caged,employee,probablycorey,employee,166,7,0,0,165,"(30,180]",NA,NA,"(30,180]"
65,closed,defunkt,employee,kevinsawicki,employee,0,4,0,0,0,NA,NA,NA,NA
63,closed,kevinsawicki,employee,mcolyer,employee,421,122,206,8,206,"(365,Inf]","(180,365]","(1,30]","(180,365]"
58,closed,defunkt,employee,kevinsawicki,employee,359,2,358,0,0,"(180,365]","(180,365]",NA,NA
54,closed,maddox,employee,Caged,employee,96,2,0,54,41,"(30,180]",NA,"(30,180]","(30,180]"
50,closed,defunkt,employee,kevinsawicki,employee,145,1,0,90,54,"(30,180]",NA,"(30,180]","(30,180]"
49,closed,defunkt,employee,probablycorey,employee,122,1,0,122,0,"(30,180]",NA,"(30,180]",NA
48,closed,maddox,employee,nathansobo,employee,2,8,2,0,0,"(1,30]","(1,30]",NA,NA
47,closed,maddox,employee,kevinsawicki,employee,119,1,0,119,0,"(30,180]",NA,"(30,180]",NA
46,closed,maddox,employee,nathansobo,employee,34,7,1,33,0,"(30,180]","(0,1]","(30,180]",NA
45,closed,maddox,employee,probablycorey,employee,181,0,null,null,null,"(180,365]",NA,NA,NA
44,closed,maddox,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
43,closed,maddox,employee,nathansobo,employee,0,2,0,0,0,NA,NA,NA,NA
42,closed,maddox,employee,nathansobo,employee,34,2,0,33,0,"(30,180]",NA,"(30,180]",NA
41,closed,maddox,employee,kevinsawicki,employee,120,1,0,120,0,"(30,180]",NA,"(30,180]",NA
40,closed,maddox,employee,nathansobo,employee,34,2,33,0,0,"(30,180]","(30,180]",NA,NA
27,closed,probablycorey,employee,probablycorey,employee,212,0,null,null,null,"(180,365]",NA,NA,NA
26,closed,probablycorey,employee,probablycorey,employee,216,0,null,null,null,"(180,365]",NA,NA,NA
25,closed,probablycorey,employee,probablycorey,employee,216,1,0,216,0,"(180,365]",NA,"(180,365]",NA
14,closed,kevinsawicki,employee,probablycorey,employee,294,1,0,294,0,"(180,365]",NA,"(180,365]",NA
13,closed,kevinsawicki,employee,nathansobo,employee,112,1,0,112,0,"(30,180]",NA,"(30,180]",NA
2,closed,probablycorey,employee,probablycorey,employee,356,0,null,null,null,"(180,365]",NA,NA,NA
15612,open,jasonrudolph,employee,null,volunter,null,0,null,null,null,NA,NA,NA,NA
15611,open,jasonrudolph,employee,null,volunter,null,1,0,8,null,NA,NA,"(1,30]",NA
15545,closed,jasonrudolph,employee,50Wliu,volunter,0,2,206,0,206,NA,"(180,365]",NA,"(180,365]"
15517,open,jasonrudolph,employee,null,volunter,null,3,18,0,null,NA,"(1,30]",NA,NA
15507,closed,smashwilson,employee,smashwilson,employee,1,4,212,0,211,"(0,1]","(180,365]",NA,"(180,365]"
15442,closed,lee-dohm,employee,as-cii,employee,5,5,217,0,211,"(1,30]","(180,365]",NA,"(180,365]"
15363,closed,jasonrudolph,employee,jasonrudolph,employee,0,3,225,0,225,NA,"(180,365]",NA,"(180,365]"
15267,closed,lee-dohm,employee,maxbrunsfeld,employee,6,5,231,0,224,"(1,30]","(180,365]",NA,"(180,365]"
15245,open,jasonrudolph,employee,null,volunter,null,0,null,null,null,NA,NA,NA,NA
15159,open,jasonrudolph,employee,null,volunter,null,2,0,6,null,NA,NA,"(1,30]",NA
15158,closed,jasonrudolph,employee,nathansobo,employee,1,1,0,239,238,"(0,1]",NA,"(180,365]","(180,365]"
15122,closed,maxbrunsfeld,employee,jasonrudolph,employee,6,4,245,0,239,"(1,30]","(180,365]",NA,"(180,365]"
14975,closed,benbalter,employee,50Wliu,volunter,4,4,263,4,263,"(1,30]","(180,365]","(1,30]","(180,365]"
14779,open,Haacked,employee,50Wliu,volunter,null,5,53,0,null,NA,"(30,180]",NA,NA
14778,closed,Haacked,employee,rsese,employee,0,2,290,0,290,NA,"(180,365]",NA,"(180,365]"
14702,closed,simurai,employee,simurai,employee,77,5,249,0,171,"(30,180]","(180,365]",NA,"(30,180]"
17121,closed,smashwilson,employee,smashwilson,employee,0,2,0,0,0,NA,NA,NA,NA
14465,open,lee-dohm,employee,null,volunter,null,0,null,null,null,NA,NA,NA,NA
14381,open,smashwilson,employee,null,volunter,null,2,365,0,null,NA,"(180,365]",NA,NA
